ENZSYN-YAL060W	4.974425861129761e-07
ENZSYN-GSC2RHO1	3.562633533122464e-07
ENZSYN-GSC1RHO1	4.6243305336730425e-07
ENZSYN-YPR159W	4.193559789142451e-07
ENZSYN-YGR143W	6.761097594983474e-08
ENZSYN-YIL020C	2.331779209844036e-07
ENZSYN-YHR037W	1.011443658854469e-06
ENZSYN-YOL066C	8.179871846934621e-08
ENZSYN-YBR153W	2.850623190738283e-09
ENZSYN-YNL256W	1.289780128993489e-07
ENZSYN-YJL060W	1.020581875804686e-06
ENZSYN-YER152C	8.978822892583621e-08
ENZSYN-YGL202W	1.662281052070362e-06
ENZSYN-YHR063C	1.3059949834754e-06
ENZSYN-YGL009C	4.547425614385814e-06
ENZSYN-YOR108W	1.368627755272156e-07
ENZSYN-YHR208W	2.145254629475627e-06
ENZSYN-YJR148W	6.761214133095727e-08
ENZSYN-YHR137W	1.433092135627302e-09
ENZSYN-YDR234W	2.7291826245947943e-06
ENZSYN-YPR001W	1.879936294814784e-08
ENZSYN-YOL064C	1.5447552287729369e-06
ENZSYN-YOR360C	5.387379618780045e-08
ENZSYN-YGL248W	2.5114968290036442e-08
ENZSYN-YDR487C	5.569763257886176e-07
ENZSYN-YDR127W	9.736647996382857e-07
ENZSYN-YBR265W	2.729033666564084e-07
ENZSYN-YDR035W	1.47738861405808e-06
ENZSYN-YBR249C	3.229207719062734e-06
ENZSYN-YDR376W	1.1630887838378521e-07
ENZSYN-YLR231C	1.24042712341819e-07
ENZSYN-YKR009C	2.998485782389861e-08
ENZSYN-YJR025C	1.059773260754482e-06
ENZSYN-YER175C	1.774731247737396e-07
ENZSYN-YCL018W	2.94028210682464e-06
ENZSYN-YGR087C	6.112117434702564e-08
ENZSYN-YLR044C	1.675823744294623e-05
ENZSYN-YLR134W	2.588972141729621e-06
ENZSYN-YBR176W	1.6105796442652629e-07
ENZSYN-YNR033W	9.990950904132464e-08
ENZSYN-YMR289W	6.376470637045267e-08
ENZSYN-YGR019W	7.898535809653276e-08
ENZSYN-YCR053W	3.591857937689504e-06
ENZSYN-YOR163W	2.531183949942542e-07
ENZSYN-YLR410W	1.888459395446414e-07
ENZSYN-YDR017C	5.088073919744549e-08
ENZSYN-YLR017W	3.043436559599668e-07
ENZSYN-YGL224C	2.404232961457631e-07
ENZSYN-YOR155C	3.700380551159755e-08
ENZSYN-YGR061C	3.701830505972831e-06
ENZSYN-YPL023C	2.979950866396559e-07
ENZSYN-YGL125W	1.342241738808144e-06
ENZSYN-YDR232W	2.658728939261761e-07
ENZSYN-YER091C	3.309865146740651e-05
ENZSYN-YJR024C	2.409213867653846e-07
ENZSYN-YPR118W	4.860082066611858e-07
ENZSYN-YOL136C	5.2223455973063555e-09
ENZSYN-YIL107C	1.326286379248656e-08
ENZSYN-YGR248W	2.478193241286836e-07
ENZSYN-YHR163W	2.547854128413584e-06
ENZSYN-YLR355C	1.931142066273871e-05
ENZSYN-YIL160C	4.1675402006922685e-08
ENZSYN-YPL028W	3.780731228173413e-06
ENZSYN-YMR207C	3.343516779326534e-07
ENZSYN-YBL015W	7.481630059859327e-07
ENZSYN-YLR153C	4.5736993570828585e-06
ENZSYN-YER069W	3.363935510794349e-06
ENZSYN-YHR215W	2.861024763921472e-09
ENZSYN-YPR002W	1.810326775543734e-07
ENZSYN-YOL140W	1.196507327622799e-06
ENZSYN-YPL148C	6.22246221987086e-09
ENZSYN-YGL205W	1.162101131050266e-09
ENZSYN-YCR048W	8.374880399828992e-09
ENZSYN-YNR019W	1.9664478720260292e-07
ENZSYN-YJL091C	1.1827701216042699e-08
ENZSYN-YNL141W	1.764855925571207e-06
ENZSYN-YML022W	1.7309676114682402e-06
ENZSYN-YDR441C	1.41992230818003e-07
ENZSYN-YJR105W	9.746310393275316e-06
ENZSYN-YML035C	8.681426302563822e-08
ENZSYN-YER043C	2.501486095715527e-05
ENZSYN-YOL052C	3.131547967131617e-07
ENZSYN-YNR058W	2.310670769910007e-09
ENZSYN-YJL005W	6.344307048487829e-08
ENZSYN-YDR226W	1.280876235139714e-05
ENZSYN-YDL166C	4.2049390052572184e-07
ENZSYN-YER170W	3.379405546292551e-08
ENZSYN-YLR359W	1.1450446087738369e-06
ENZSYN-YNL220W	2.127869868053224e-06
ENZSYN-YKL001C	2.79343521766613e-06
ENZSYN-YGR247W	1.253873717165272e-07
ENZSYN-YFL030W	5.744358636968445e-08
ENZSYN-YOR335C	3.189509323326268e-06
ENZSYN-YGR177C	1.375830090727341e-07
ENZSYN-YMR303C	3.983205933263944e-08
ENZSYN-YHR104W	2.308337469287326e-06
ENZSYN-YDR368W	1.6466622457372221e-06
ENZSYN-YMR083W	7.776007672505439e-07
ENZSYN-YGL256W	4.409438332927863e-07
ENZSYN-YBR145W	3.607470618842186e-08
ENZSYN-YDL168W	1.258097668184934e-07
ENZSYN-YOL086C	1.0104751347397949e-05
ENZSYN-YMR318C	1.246158316292766e-06
ENZSYN-YMR170C	1.345914193808373e-07
ENZSYN-YMR169C	1.4372782886614779e-06
ENZSYN-YMR110C	4.8827986650244e-07
ENZSYN-YPL061W	1.752468085034287e-05
ENZSYN-YOR374W	3.520810906016386e-06
ENZSYN-YER073W	2.297320460640691e-06
ENZSYN-YDR481C	2.761472134460181e-07
ENZSYN-YIR029W	9.325427387415807e-08
ENZSYN-YIR027C	6.345685086316314e-09
ENZSYN-YBR208C	1.6098407084584082e-07
ENZSYN-YKR061W	3.9136496003302604e-09
ENZSYN-YBR199W	2.000089539601059e-07
ENZSYN-YOR099W	5.097178385763042e-07
ENZSYN-YJL139C	4.755761488288713e-08
ENZSYN-YBR205W	2.663440323904146e-07
ENZSYN-YNL029C	3.9523688580413466e-07
ENZSYN-YDR483W	5.843391381750088e-07
ENZSYN-YPL053C	1.3457884749556942e-07
ENZSYN-YBR001C	5.0573887778836916e-08
ENZSYN-YPR026W	3.423705443500982e-09
ENZSYN-YDR001C	1.324134197037827e-07
ENZSYN-YJL221C	6.386432652933412e-08
ENZSYN-YGR287C	3.480833026836491e-08
ENZSYN-YBR299W	4.059381447015191e-07
ENZSYN-HER2PET112GTF1	4.884000484383156e-08
ENZSYN-YDR354W	4.6691231667248675e-07
ENZSYN-YDR305C	2.258811432528398e-07
ENZSYN-YPL111W	7.451555396238586e-08
ENZSYN-YHR018C	8.672791163131728e-07
ENZSYN-YOL058W	1.10434427072812e-06
ENZSYN-YDR341C	2.7249708225997933e-06
ENZSYN-YHR091C	2.7961190961263986e-07
ENZSYN-YPR145W	1.932049265159491e-06
ENZSYN-YGR124W	3.678135606888308e-06
ENZSYN-YHR019C	4.879421480976218e-06
ENZSYN-YCR024C	9.003307934229842e-08
ENZSYN-YJL130C	5.644401404936186e-06
ENZSYN-YER052C	1.524688920470714e-06
ENZSYN-YKL106W	1.5621876945995428e-07
ENZSYN-YDR158W	3.168517634979422e-06
ENZSYN-YLL018C	1.429987805396077e-06
ENZSYN-YPL104W	9.287872300097735e-08
ENZSYN-YDR530C	5.423077759226382e-08
ENZSYN-YCL050C	1.9043045666085059e-06
ENZSYN-YER055C	3.7790466859832426e-06
ENZSYN-YBR110W	5.2002888402362405e-08
ENZSYN-YGR286C	3.524164125158503e-07
ENZSYN-YNL280C	2.293219671764832e-08
ENZSYN-YMR015C	4.801413051643037e-07
ENZSYN-YGL001C	6.98695012865984e-07
ENZSYN-YLR100W	7.960051338190305e-07
ENZSYN-YGR060W	2.581821885924369e-07
ENZSYN-YLR056W	4.894143561275298e-07
ENZSYN-YMR202W	1.113099723068448e-06
ENZSYN-YGL012W	1.274184788720984e-07
ENZSYN-YER024W	2.478344796552409e-08
ENZSYN-YGR088W	3.943252077613627e-08
ENZSYN-YDR256C	6.38409843302333e-10
ENZSYN-YDR297W	3.098230640924376e-08
ENZSYN-YMR272C	4.068113967829363e-07
ENZSYN-YLR307W	2.4508046785392433e-10
ENZSYN-YBR023C	5.304308417303327e-08
ENZSYN-YBR038W	1.450437364297877e-08
ENZSYN-YNL192W	3.791518781223584e-08
ENZSYN-YLR133W	3.359697808331006e-07
ENZSYN-YGR202C	1.7109244492745542e-07
ENZSYN-YPR060C	3.7267766669129146e-07
ENZSYN-YGL148W	8.786101975053106e-07
ENZSYN-SRT1NUS1	7.438542354413677e-08
ENZSYN-YNR001C	1.183726519386207e-06
ENZSYN-YCR005C	7.771769253376419e-07
ENZSYN-YDR044W	1.660280367386658e-07
ENZSYN-YBL039C	1.013044280567017e-06
ENZSYN-YJR103W	1.336813819836395e-07
ENZSYN-YGL184C	4.3802673346978546e-07
ENZSYN-YGR155W	3.9723181170782265e-06
ENZSYN-YAL012W	2.4781980939277e-06
ENZSYN-YJR130C	7.998156013745267e-08
ENZSYN-YLR303W	5.612248220724014e-06
ENZSYN-YNL247W	6.058195662140441e-07
ENZSYN-YLR245C	4.823721832377897e-08
ENZSYN-YNR012W	7.119669100613715e-08
ENZSYN-YPR062W	4.960949966712022e-07
ENZSYN-YML086C	1.064642941913925e-06
ENZSYN-YMR041C	2.873759880522894e-07
ENZSYN-YBR149W	1.831282157398104e-06
ENZSYN-YKL060C	2.4583623837417334e-05
ENZSYN-YHR144C	6.664738543945571e-08
ENZSYN-YDR454C	3.664948387534597e-06
ENZSYN-YHR068W	5.654708312597036e-07
ENZSYN-YCR036W	1.0975275627374929e-07
ENZSYN-YDR196C	9.25400151534245e-08
ENZSYN-YNR057C	4.5469438289832605e-07
ENZSYN-YMR113W	1.625146705956898e-07
ENZSYN-YDL100C	1.055842950296762e-06
ENZSYN-YLR420W	1.127343904617663e-06
ENZSYN-YJR016C	3.747834582629338e-06
ENZSYN-YML070W	1.996018930405607e-06
ENZSYN-YFL053W	5.471836053948389e-08
ENZSYN-YJL167W	3.588822385003251e-06
ENZSYN-YKL152C	8.19488914486209e-06
ENZSYN-YLR172C	3.6436972964833876e-07
ENZSYN-YMR013C	1.1856920901299909e-09
ENZSYN-YPR183W	3.259137823974097e-06
ENZSYN-YJR057W	8.620125773847712e-08
ENZSYN-YBR252W	1.7268785152723402e-07
ENZSYN-YJR069C	5.603230357726741e-07
ENZSYN-YJR153W	6.552994111457651e-09
ENZSYN-YPL281C	2.2469793605241013e-09
ENZSYN-YGR254W	4.363126259877829e-06
ENZSYN-YMR323W	5.213015944711037e-07
ENZSYN-YHR174W	3.182384770403364e-05
ENZSYN-YDR147W	5.7702875923423064e-08
ENZSYN-YOR126C	2.0609428776883092e-07
ENZSYN-YNR067C	2.0403211307129362e-07
ENZSYN-YGR282C	1.027137332925649e-05
ENZSYN-YLR300W	1.522318140683002e-06
ENZSYN-YDR261C	1.1614621943998839e-07
ENZSYN-YPL069C	7.038802654635204e-08
ENZSYN-YER015W	4.5670514840077844e-08
ENZSYN-YOR176W	4.837493436093246e-07
ENZSYN-YDL045C	1.2160339948455888e-07
ENZSYN-YLR011W	5.6499474701607906e-08
ENZSYN-YOR388C	2.129852104123521e-09
ENZSYN-YGR204W	3.1334317157554546e-06
ENZSYN-YBR084W	5.373385623732194e-07
ENZSYN-YLR345W	7.052526293308754e-08
ENZSYN-YJL155C	6.051829264033401e-08
ENZSYN-YKL216W	6.888117772652147e-07
ENZSYN-YJR051W	2.2930978768610802e-07
ENZSYN-YEL047C	9.008736455194242e-07
ENZSYN-YLR299W	1.44302894173557e-07
ENZSYN-YJL101C	4.435969097881079e-07
ENZSYN-YPR184W	2.4431169787487302e-08
ENZSYN-YNL241C	3.116270775614865e-06
ENZSYN-YBR196C	3.0733885420692096e-06
ENZSYN-YDR300C	5.117392411614475e-07
ENZSYN-YMR250W	7.097330830536726e-08
ENZSYN-YDL215C	6.917587024892518e-08
ENZSYN-YOR375C	4.415369121144064e-06
ENZSYN-YDL171C	4.513154989718942e-07
ENZSYN-YOR323C	1.949050008171949e-06
ENZSYN-YFL060C	7.851973471108801e-09
ENZSYN-YPR035W	1.168390563478236e-06
ENZSYN-YKL104C	8.310580025081299e-07
ENZSYN-YOR168W	1.335914729682708e-06
ENZSYN-GUS1ARC1	1.4844954910906721e-06
ENZSYN-YOL033W	5.4908426986793074e-08
ENZSYN-YBL064C	6.504895395722171e-07
ENZSYN-YOL049W	3.6049362712024416e-07
ENZSYN-YJR009C	1.851088016989045e-05
ENZSYN-YGR192C	1.2786397726767789e-06
ENZSYN-YJL052W	6.615710711389624e-06
ENZSYN-YOR120W	1.015861972123604e-06
ENZSYN-YHL032C	5.818571251156789e-09
ENZSYN-YIL053W	1.641475275851874e-05
ENZSYN-YER062C	8.71759963733399e-07
ENZSYN-YIL155C	2.8416238111532166e-07
ENZSYN-YDL022W	1.2704932076709742e-06
ENZSYN-YPL110C	8.901086914351876e-08
ENZSYN-YDR408C	1.045350781906998e-06
ENZSYN-YLR058C	3.751203660783474e-06
ENZSYN-YBR263W	8.2008241409743e-07
ENZSYN-YPR160W	3.579341596254246e-07
ENZSYN-YPR081C	2.198229375589686e-08
ENZSYN-YBR121C	1.914038984562349e-06
ENZSYN-YMR217W	3.287277943333729e-06
ENZSYN-YMR281W	5.6557409309447046e-08
ENZSYN-YKL165C	1.6877377042973313e-07
ENZSYN-YGL142C	8.13410845613634e-09
ENZSYN-YLL031C	3.18195218134178e-08
ENZSYN-YGR267C	1.082525054802629e-07
ENZSYN-YBL033C	1.809354452069991e-07
ENZSYN-YDL238C	1.991903402751364e-08
ENZSYN-YDR399W	1.997277114607147e-06
ENZSYN-YPL172C	1.482766363458348e-08
