# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0001_1	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034957_Hanseniaspora_osmophila@Seq_2106;yHMPu5000034957_Hanseniaspora_osmophila@Seq_4027	chebi:16004;chebi:15991	0.3828,0.4192;
r_0001_2	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034957_Hanseniaspora_osmophila@Seq_4027;yHMPu5000034957_Hanseniaspora_osmophila@Seq_2655	chebi:16004;chebi:15991	0.4192,2.3822;
r_0001_3	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034957_Hanseniaspora_osmophila@Seq_4027;yHMPu5000034957_Hanseniaspora_osmophila@Seq_2245	chebi:16004;chebi:15991	0.4192,0.4890;
r_0002	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	yHMPu5000034957_Hanseniaspora_osmophila@Seq_4027;yHMPu5000034957_Hanseniaspora_osmophila@Seq_2245	chebi:15991;chebi:16004	;0.4192,0.4890
r_0004	MNXM731974;MNXM731835	ferricytochrome c;(S)-lactate	ferricytochrome c;(S)-lactate	;C[C@H](O)C([O-])=O	yHMPu5000034957_Hanseniaspora_osmophila@Seq_4027;yHMPu5000034957_Hanseniaspora_osmophila@Seq_3370	chebi:15991;chebi:16651	;0.4192,3.0371
r_0005_1	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034957_Hanseniaspora_osmophila@Seq_128;yHMPu5000034957_Hanseniaspora_osmophila@Seq_626	chebi:18066	4.9356,0.5025
r_0005_2	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034957_Hanseniaspora_osmophila@Seq_626;yHMPu5000034957_Hanseniaspora_osmophila@Seq_93	chebi:18066	0.5025,2.5555
r_0005_3	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034957_Hanseniaspora_osmophila@Seq_128	chebi:18066	4.9356
r_0005_4	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034957_Hanseniaspora_osmophila@Seq_93	chebi:18066	2.5555
r_0006	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034957_Hanseniaspora_osmophila@Seq_613	chebi:18066	1.1459
