# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0001_1	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	Tetrapisispora_blattae@Seq_4105;Tetrapisispora_blattae@Seq_70	chebi:16004;chebi:15991	40.7857,4.4336;
r_0001_2	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	Tetrapisispora_blattae@Seq_4105;Tetrapisispora_blattae@Seq_3875	chebi:16004;chebi:15991	40.7857,5.5972;
r_0002	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	Tetrapisispora_blattae@Seq_4105;Tetrapisispora_blattae@Seq_3875	chebi:15991;chebi:16004	;40.7857,5.5972
r_0003_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	Tetrapisispora_blattae@Seq_3802	chebi:16982;chebi:57540	4.6065;4.9139
r_0003_rvs	MNXM664;MNXM10	(R)-acetoin;NADH	(R)-acetoin;NADH	C[C@@H](O)C(C)=O;NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	Tetrapisispora_blattae@Seq_3802	chebi:15686;chebi:57945	4.5842;7.2156
r_0005_1	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	Tetrapisispora_blattae@Seq_3359;Tetrapisispora_blattae@Seq_4330	chebi:18066	0.5179,0.9332
r_0005_2	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	Tetrapisispora_blattae@Seq_4330;Tetrapisispora_blattae@Seq_3637	chebi:18066	0.9332,11.8930
r_0005_3	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	Tetrapisispora_blattae@Seq_4330;Tetrapisispora_blattae@Seq_3673	chebi:18066	0.9332,10.7854
r_0005_4	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	Tetrapisispora_blattae@Seq_3359	chebi:18066	0.5179
r_0005_5	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	Tetrapisispora_blattae@Seq_3637	chebi:18066	11.8930
