"13GS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"16GS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"2OBUTt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"2OXOADPt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"AASADy_c"	 2.000000000000000E+07	 2.000000000000000E+07
"AATA_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ABTA_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ACACT40ir_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ACALDt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ACGAM6PS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ACGAMPM_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ACGK_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ACHBS_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ACLS_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ACONTa_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ACONTb_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ACOTAi_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ACS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ADK1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ADNK1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ADPATPt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ADSK_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ADSL1r_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ADSL2i_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ADSS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"AGPRi_m"	 2.000000000000000E+07	 2.000000000000000E+07
"AGTi_c"	 2.000000000000000E+07	 2.000000000000000E+07
"AHCi_c"	 2.000000000000000E+07	 2.000000000000000E+07
"AHSERL2_c"	 2.000000000000000E+07	 2.000000000000000E+07
"AICART_c"	 2.000000000000000E+07	 2.000000000000000E+07
"AIRC1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"AKGCITta_m"	 2.000000000000000E+07	 0.000000000000000E+00
"AKGDH_m"	 2.000000000000000E+07	 2.000000000000000E+07
"AKGMALta_m"	 2.000000000000000E+07	 0.000000000000000E+00
"ALATA_L_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ALAt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ALCD2i2_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ALCD2i2_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ALDD2y_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ALDD2y_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ALPHNH_c"	 0.000000000000000E+00	 2.000000000000000E+07
"ANPRT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ANS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ARGN_c"	 0.000000000000000E+00	 2.000000000000000E+07
"ARGSL_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ARGSS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ASAD_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ASNN_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ASNS1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ASPCT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ASPGLUt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ASPK_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ASPTA_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ASPTAi_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ATPM_c"	 0.000000000000000E+00	 2.000000000000000E+07
"ATPPRT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ATPS_m"	 2.000000000000000E+07	 0.000000000000000E+00
"BPNT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"C14STR_c"	 2.000000000000000E+07	 2.000000000000000E+07
"C22STDSy_c"	 2.000000000000000E+07	 2.000000000000000E+07
"C3STDH1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"C3STDH2_c"	 2.000000000000000E+07	 2.000000000000000E+07
"C3STKR1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"C3STKR2_c"	 2.000000000000000E+07	 2.000000000000000E+07
"C4STMO1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"C4STMO2_c"	 2.000000000000000E+07	 2.000000000000000E+07
"C4STMO3_c"	 2.000000000000000E+07	 2.000000000000000E+07
"C4STMO4_c"	 2.000000000000000E+07	 2.000000000000000E+07
"C5STDS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"C8STI_c"	 2.000000000000000E+07	 2.000000000000000E+07
"CBL_c"	 2.000000000000000E+07	 2.000000000000000E+07
"CBPS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"CHORM_c"	 2.000000000000000E+07	 2.000000000000000E+07
"CHORS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"CHTNS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"CITMALta_m"	 0.000000000000000E+00	 2.000000000000000E+07
"CO2t_c_e"	 2.000000000000000E+07	 2.000000000000000E+07
"CO2t_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"CS_m"	 2.000000000000000E+07	 2.000000000000000E+07
"CTPS2_c"	 2.000000000000000E+07	 2.000000000000000E+07
"CYSS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"CYSTGL_c"	 2.000000000000000E+07	 2.000000000000000E+07
"CYSTS_c"	 0.000000000000000E+00	 2.000000000000000E+07
"CYTK1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"DDPA_c"	 2.000000000000000E+07	 2.000000000000000E+07
"DHAD1_m"	 2.000000000000000E+07	 2.000000000000000E+07
"DHAD2_m"	 2.000000000000000E+07	 2.000000000000000E+07
"DHAPt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"DHFRi_c"	 2.000000000000000E+07	 2.000000000000000E+07
"DHORDfum_c"	 2.000000000000000E+07	 2.000000000000000E+07
"DHORTS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"DHQS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"DHQTi_c"	 2.000000000000000E+07	 2.000000000000000E+07
"DMATT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"DOLPMT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"DPMVD_c"	 2.000000000000000E+07	 2.000000000000000E+07
"DTMPK_c"	 2.000000000000000E+07	 2.000000000000000E+07
"DUTPDP_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ENO_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ETFOXRq6_m"	 0.000000000000000E+00	 2.000000000000000E+07
"ETOHt_c_e"	 2.000000000000000E+07	 2.000000000000000E+07
"ETOHt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_ca2_e"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_co2_e"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_cu2_e"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_etoh_e"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_fe2_e"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_glc__D_e"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_glyc_e"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_h2o_e"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_h_e"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_k_e"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_mg2_e"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_mn2_e"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_nh4_e"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_o2_e"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_pi_e"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_so4_e"	 2.000000000000000E+07	 2.000000000000000E+07
"EX_zn2_e"	 2.000000000000000E+07	 2.000000000000000E+07
"FADH2t_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"FADt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"FBA3_c"	 2.000000000000000E+07	 2.000000000000000E+07
"FBA_c"	 2.000000000000000E+07	 2.000000000000000E+07
"FBP_c"	 2.000000000000000E+07	 0.000000000000000E+00
"FDH_c"	 2.000000000000000E+07	 2.000000000000000E+07
"FE2t_c_e"	 2.000000000000000E+07	 2.000000000000000E+07
"FECOOR_m"	 2.000000000000000E+07	 2.000000000000000E+07
"FECRq6_m"	 2.000000000000000E+07	 2.000000000000000E+07
"FKYNH_c"	 2.000000000000000E+07	 2.000000000000000E+07
"FORt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"FRD_c"	 2.000000000000000E+07	 2.000000000000000E+07
"FRD_m"	 2.000000000000000E+07	 2.000000000000000E+07
"FTHFL_c"	 2.000000000000000E+07	 2.000000000000000E+07
"FTHFL_m"	 2.000000000000000E+07	 2.000000000000000E+07
"FUM_c"	 2.000000000000000E+07	 2.000000000000000E+07
"FUM_m"	 2.000000000000000E+07	 2.000000000000000E+07
"G3PD1i_m"	 2.000000000000000E+07	 2.000000000000000E+07
"G3PT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"G5SADr_c"	 2.000000000000000E+07	 2.000000000000000E+07
"G5SDy_c"	 2.000000000000000E+07	 2.000000000000000E+07
"G6PDH2i_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GALUi_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GAPD_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GARFT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GF6PTA_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GHMT2r_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GHMT2r_m"	 2.000000000000000E+07	 2.000000000000000E+07
"GK1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GK2_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GLCt_c_e"	 2.000000000000000E+07	 2.000000000000000E+07
"GLNS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GLU5K_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GLUDC_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GLUDxi_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GLUDy_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GLUPRT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GLUSx_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GLUt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"GLYC3Pt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"GLYCL_m"	 2.000000000000000E+07	 2.000000000000000E+07
"GLYGS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GLYOX_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GLYt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"GMPS2_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GND_c"	 2.000000000000000E+07	 2.000000000000000E+07
"GRTT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"H2Ot_c_e"	 2.000000000000000E+07	 2.000000000000000E+07
"H2Ot_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"HACNH_m"	 2.000000000000000E+07	 2.000000000000000E+07
"HCITR_m"	 2.000000000000000E+07	 2.000000000000000E+07
"HCITS_m"	 2.000000000000000E+07	 2.000000000000000E+07
"HCO3E_c"	 2.000000000000000E+07	 2.000000000000000E+07
"HCYSMT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"HEX1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"HICITD_m"	 2.000000000000000E+07	 2.000000000000000E+07
"HISTD_c"	 2.000000000000000E+07	 2.000000000000000E+07
"HISTP_c"	 2.000000000000000E+07	 2.000000000000000E+07
"HMGCOAR_c"	 2.000000000000000E+07	 2.000000000000000E+07
"HMGCOAS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"HSDx_c"	 2.000000000000000E+07	 2.000000000000000E+07
"HSDy_c"	 2.000000000000000E+07	 2.000000000000000E+07
"HSERTA_c"	 2.000000000000000E+07	 2.000000000000000E+07
"HSK_c"	 2.000000000000000E+07	 2.000000000000000E+07
"HSTPT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"Ht_c_e"	 2.000000000000000E+07	 2.000000000000000E+07
"Ht_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ICDHx_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ICDHyi_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ICL_1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"IG3PS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"IGPDH_c"	 2.000000000000000E+07	 2.000000000000000E+07
"IGPS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ILETA_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ILEt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"IMPC_c"	 2.000000000000000E+07	 2.000000000000000E+07
"IMPD_c"	 2.000000000000000E+07	 2.000000000000000E+07
"IPDDI_c"	 2.000000000000000E+07	 2.000000000000000E+07
"IPMD_c"	 2.000000000000000E+07	 2.000000000000000E+07
"IPPMIa_c"	 2.000000000000000E+07	 2.000000000000000E+07
"IPPMIb_c"	 2.000000000000000E+07	 2.000000000000000E+07
"IPPS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"KARA1i_m"	 2.000000000000000E+07	 2.000000000000000E+07
"KARA2i_m"	 2.000000000000000E+07	 2.000000000000000E+07
"KYN_c"	 2.000000000000000E+07	 2.000000000000000E+07
"Ktps_e"	 2.000000000000000E+07	 2.000000000000000E+07
"LACPYRt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"LACtps_m"	 2.000000000000000E+07	 2.000000000000000E+07
"LALDO3_c"	 0.000000000000000E+00	 2.000000000000000E+07
"LCADi_c"	 0.000000000000000E+00	 2.000000000000000E+07
"LDHDf_c"	 0.000000000000000E+00	 2.000000000000000E+07
"LEUTA_c"	 2.000000000000000E+07	 2.000000000000000E+07
"LGTHL_c"	 2.000000000000000E+07	 2.000000000000000E+07
"LNS14DMy_c"	 2.000000000000000E+07	 2.000000000000000E+07
"LNSTLS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"M1PS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"MALS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"MALt2_m"	 2.000000000000000E+07	 2.000000000000000E+07
"MAN1PT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"MAN6PI_c"	 2.000000000000000E+07	 2.000000000000000E+07
"MDH_c"	 2.000000000000000E+07	 2.000000000000000E+07
"MDH_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ME1_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ME2_m"	 2.000000000000000E+07	 2.000000000000000E+07
"METAT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"METB1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"METS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"MEVK1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"MGSA_c"	 2.000000000000000E+07	 2.000000000000000E+07
"MI1PP_c"	 2.000000000000000E+07	 2.000000000000000E+07
"MTHFC_c"	 2.000000000000000E+07	 2.000000000000000E+07
"MTHFC_m"	 2.000000000000000E+07	 2.000000000000000E+07
"MTHFD2i_c"	 2.000000000000000E+07	 2.000000000000000E+07
"MTHFD_c"	 2.000000000000000E+07	 2.000000000000000E+07
"MTHFD_m"	 2.000000000000000E+07	 2.000000000000000E+07
"MTHFR3_c"	 2.000000000000000E+07	 2.000000000000000E+07
"NADHq6_c"	 2.000000000000000E+07	 2.000000000000000E+07
"NADHq6_m"	 2.000000000000000E+07	 2.000000000000000E+07
"NDPK1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"NDPK2_c"	 2.000000000000000E+07	 2.000000000000000E+07
"NDPK3_c"	 2.000000000000000E+07	 2.000000000000000E+07
"NDPK4_c"	 2.000000000000000E+07	 2.000000000000000E+07
"NDPK5_c"	 2.000000000000000E+07	 2.000000000000000E+07
"NDPK6_c"	 2.000000000000000E+07	 2.000000000000000E+07
"NDPK7_c"	 2.000000000000000E+07	 2.000000000000000E+07
"NDPK8_c"	 2.000000000000000E+07	 2.000000000000000E+07
"NH4t_c_e"	 2.000000000000000E+07	 2.000000000000000E+07
"NH4t_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"NTP5_c"	 2.000000000000000E+07	 2.000000000000000E+07
"O2t_c_e"	 2.000000000000000E+07	 2.000000000000000E+07
"O2t_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"OAADC_c"	 0.000000000000000E+00	 2.000000000000000E+07
"OAAtps_m"	 2.000000000000000E+07	 2.000000000000000E+07
"OCBT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"OMCDC_c"	 2.000000000000000E+07	 2.000000000000000E+07
"OMPDC_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ORNTACi_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ORNTA_c"	 2.000000000000000E+07	 2.000000000000000E+07
"ORNtpa_m"	 2.000000000000000E+07	 2.000000000000000E+07
"ORPT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"P5CD_m"	 0.000000000000000E+00	 2.000000000000000E+07
"P5CR_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PAPSR_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PC_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PDH_m"	 2.000000000000000E+07	 2.000000000000000E+07
"PFK_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PGCD_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PGI_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PGK_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PGL_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PGMT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PGM_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PHETA1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PItps_e"	 2.000000000000000E+07	 2.000000000000000E+07
"PItps_m"	 2.000000000000000E+07	 2.000000000000000E+07
"PMANM_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PMEVK_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PPA_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PPA_m"	 2.000000000000000E+07	 2.000000000000000E+07
"PPCK_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PPIt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"PPND2_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PPNDH_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PRAGSi_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PRAIS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PRAIi_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PRAMPC_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PRASCSi_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PRATPP_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PRFGS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PRMICI_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PROD2_m"	 2.000000000000000E+07	 2.000000000000000E+07
"PROt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"PRPPS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PSCIT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PSERT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PSP_L_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PYK_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PYRDC_c"	 2.000000000000000E+07	 2.000000000000000E+07
"PYRtps_m"	 2.000000000000000E+07	 2.000000000000000E+07
"RNDR1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"RNDR2_c"	 2.000000000000000E+07	 2.000000000000000E+07
"RNDR3_c"	 2.000000000000000E+07	 2.000000000000000E+07
"RPE_c"	 2.000000000000000E+07	 2.000000000000000E+07
"RPI_c"	 2.000000000000000E+07	 2.000000000000000E+07
"SACCD1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"SACCD2_c"	 2.000000000000000E+07	 2.000000000000000E+07
"SADT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"SAM24MT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"SBP_c"	 2.000000000000000E+07	 2.000000000000000E+07
"SERAT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"SERt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"SHK3Di_c"	 2.000000000000000E+07	 2.000000000000000E+07
"SHKK_c"	 2.000000000000000E+07	 2.000000000000000E+07
"SLFAT_c"	 2.000000000000000E+07	 2.000000000000000E+07
"SO3R_c"	 2.000000000000000E+07	 2.000000000000000E+07
"SO4t_c_e"	 2.000000000000000E+07	 2.000000000000000E+07
"SQLS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"SSALy_c"	 2.000000000000000E+07	 2.000000000000000E+07
"SUCCt2_m"	 0.000000000000000E+00	 2.000000000000000E+07
"SUCDq6_m"	 2.000000000000000E+07	 2.000000000000000E+07
"SUCFUMt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"SUCOAS_m"	 2.000000000000000E+07	 2.000000000000000E+07
"TALA_c"	 2.000000000000000E+07	 2.000000000000000E+07
"THRA_c"	 2.000000000000000E+07	 2.000000000000000E+07
"THRD_L_m"	 2.000000000000000E+07	 0.000000000000000E+00
"THRS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"THRt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"TKT1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"TKT2_c"	 2.000000000000000E+07	 2.000000000000000E+07
"TMDS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"TPI_c"	 2.000000000000000E+07	 2.000000000000000E+07
"TRDR_c"	 2.000000000000000E+07	 2.000000000000000E+07
"TRE6PP_c"	 2.000000000000000E+07	 2.000000000000000E+07
"TRE6PS_c"	 2.000000000000000E+07	 2.000000000000000E+07
"TRPO2_c"	 2.000000000000000E+07	 2.000000000000000E+07
"TRPS1_c"	 2.000000000000000E+07	 2.000000000000000E+07
"TYRTA_c"	 2.000000000000000E+07	 2.000000000000000E+07
"UAGDP_c"	 2.000000000000000E+07	 2.000000000000000E+07
"UMPK_c"	 2.000000000000000E+07	 2.000000000000000E+07
"UREASE_c"	 0.000000000000000E+00	 2.000000000000000E+07
"VALTA_c"	 2.000000000000000E+07	 2.000000000000000E+07
"VALTA_m"	 2.000000000000000E+07	 2.000000000000000E+07
"VALt_c_m"	 2.000000000000000E+07	 2.000000000000000E+07
"compACYLCOA_c"	 4.613674472235557E+01	 0.000000000000000E+00
