# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0001_1	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034671_Blastobotrys_peoriensis@Seq_1413;yHMPu5000034671_Blastobotrys_peoriensis@Seq_5169	chebi:16004;chebi:15991	6.6871,9.4428;
r_0001_2	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034671_Blastobotrys_peoriensis@Seq_1413;yHMPu5000034671_Blastobotrys_peoriensis@Seq_4028	chebi:16004;chebi:15991	6.6871,0.6585;
r_0001_3	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034671_Blastobotrys_peoriensis@Seq_1413;yHMPu5000034671_Blastobotrys_peoriensis@Seq_775	chebi:16004;chebi:15991	6.6871,1.9770;
r_0002	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	yHMPu5000034671_Blastobotrys_peoriensis@Seq_1413;yHMPu5000034671_Blastobotrys_peoriensis@Seq_5169	chebi:15991;chebi:16004	;6.6871,9.4428
r_0004	MNXM731974;MNXM731835	ferricytochrome c;(S)-lactate	ferricytochrome c;(S)-lactate	;C[C@H](O)C([O-])=O	yHMPu5000034671_Blastobotrys_peoriensis@Seq_1413;yHMPu5000034671_Blastobotrys_peoriensis@Seq_4575	chebi:15991;chebi:16651	;6.6871,0.5423
r_0005_1	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034671_Blastobotrys_peoriensis@Seq_1596;yHMPu5000034671_Blastobotrys_peoriensis@Seq_4339	chebi:18066	2.5875,2.3877
r_0005_2	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034671_Blastobotrys_peoriensis@Seq_4339;yHMPu5000034671_Blastobotrys_peoriensis@Seq_3575	chebi:18066	2.3877,2.4199
r_0005_3	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034671_Blastobotrys_peoriensis@Seq_1596	chebi:18066	2.5875
r_0005_4	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034671_Blastobotrys_peoriensis@Seq_3575	chebi:18066	2.4199
r_0006	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034671_Blastobotrys_peoriensis@Seq_2666	chebi:18066	21.2854
r_0007	MNXM1397	1-(5-phospho-D-ribosyl)-5-[(5-phospho-D-ribosylamino)methylideneamino]imidazole-4-carboxamide	1-(5-phospho-beta-D-ribosyl)-5-[(5-phospho-beta-D-ribosylamino)methylideneamino]imidazole-4-carboxamide	NC(=O)c1ncn([C@@H]2O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]2O)c1\N=C\N[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O	yHMPu5000034671_Blastobotrys_peoriensis@Seq_2317	chebi:58435	13.4664
