# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0001_1	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_1603;yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_3020	chebi:16004;chebi:15991	26.6585,0.2179;
r_0001_2	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_1603;yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_4007	chebi:16004;chebi:15991	26.6585,15.6790;
r_0002	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_1603;yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_4007	chebi:15991;chebi:16004	;26.6585,15.6790
r_0003_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_936	chebi:16982;chebi:57540	82.7196;64.6434
r_0003_rvs	MNXM664;MNXM10	(R)-acetoin;NADH	(R)-acetoin;NADH	C[C@@H](O)C(C)=O;NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_936	chebi:15686;chebi:57945	69.9482;167.1364
r_0004	MNXM731974;MNXM731835	ferricytochrome c;(S)-lactate	ferricytochrome c;(S)-lactate	;C[C@H](O)C([O-])=O	yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_1603;yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_5239	chebi:15991;chebi:16651	;26.6585,7.4335
r_0005_1	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_2594;yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_3767	chebi:18066	9.4724,3.1977
r_0005_2	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_3767;yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_5219	chebi:18066	3.1977,4.5950
r_0005_3	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_3767;yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_653	chebi:18066	3.1977,0.6772
r_0005_4	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_2594	chebi:18066	9.4724
r_0005_5	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034877_Tetrapisispora_namnaonensis@Seq_5219	chebi:18066	4.5950
