# rxnID	MNXID	met_model	met_standard_name	Smiles	genes	refID	Kcat value (substrate first)
r_0001_1	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_4261;yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_5102	chebi:16004;chebi:15991	0.2831,4.9298;
r_0001_2	MNXM731834;MNXM731974	(R)-lactate;ferricytochrome c	(R)-lactate;ferricytochrome c	C[C@@H](O)C([O-])=O;	yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_5102;yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_3647	chebi:16004;chebi:15991	4.9298,2.0552;
r_0002	MNXM731974;MNXM731834	ferricytochrome c;(R)-lactate	ferricytochrome c;(R)-lactate	;C[C@@H](O)C([O-])=O	yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_5102;yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_3647	chebi:15991;chebi:16004	;4.9298,2.0552
r_0003_fwd	MNXM2757;MNXM8	(R,R)-2,3-butanediol;NAD	(R,R)-butane-2,3-diol;NAD(+)	C[C@@H](O)[C@@H](C)O;NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_2764	chebi:16982;chebi:57540	39.0479;28.4778
r_0003_rvs	MNXM664;MNXM10	(R)-acetoin;NADH	(R)-acetoin;NADH	C[C@@H](O)C(C)=O;NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_2764	chebi:15686;chebi:57945	32.4751;78.8396
r_0004	MNXM731974;MNXM731835	ferricytochrome c;(S)-lactate	ferricytochrome c;(S)-lactate	;C[C@H](O)C([O-])=O	yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_5102;yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_4049	chebi:15991;chebi:16651	;4.9298,0.0747
r_0005_1	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_2822;yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_4420	chebi:18066	3.9295,1.1465
r_0005_2	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_4420;yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_3366	chebi:18066	1.1465,4.6623
r_0005_3	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_4420;yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_827	chebi:18066	1.1465,1.3707
r_0005_4	MNXM739638	UDP-D-glucose	UDP-D-glucose	OC[C@H]1OC(OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H](O)[C@@H]1O	yHMPu5000034876_Tetrapisispora_iriomotensis@Seq_2822	chebi:18066	3.9295
